Date/Time,volts,amps,watts,volts.1,none,celsius,kilowatt-hours,watts.1,hertz,kilowatt-hours.1,watts.2,volts.2,volts.3,volts.4,volts.5,date/time,new_date/time
2025-01-17 18:15,402.59135945638,0.811100244522,380.771255493164,536.514994303385,0.0,39.689189910889,0.023999999976,216.095458984375,49.956367492676,0.023999999976,216.095458984375,402.59135945638,400.469268798828,403.844818115234,403.459991455078,2025-01-17 18:15:00,17/01/2025 06:15 PM
2025-01-17 18:20,402.272389729818,0.588553488255,243.875152587891,521.611745198568,0.0,39.617918650309,0.008000000002,77.923927307129,50.04231262207,0.008000000002,77.923927307129,402.272389729818,400.411437988281,404.805023193359,401.600708007812,2025-01-17 18:20:00,17/01/2025 06:20 PM
2025-01-17 18:25,400.386708577474,0.6102668643,146.158714294434,529.420267740885,0.0,39.499675750732,0.0,0.0,50.015464782715,0.0,0.0,400.386708577474,398.230804443359,402.979949951172,399.949371337891,2025-01-17 18:25:00,17/01/2025 06:25 PM
2025-01-17 18:30,401.306325276693,0.612120747566,129.22707939148,536.605000813802,0.0,39.393321990967,0.0,0.0,50.006248474121,0.0,0.0,401.306325276693,399.002685546875,403.932891845703,400.9833984375,2025-01-17 18:30:00,17/01/2025 06:30 PM
2025-01-17 18:35,401.358337402344,0.563420593739,111.356327056885,481.319061279297,0.0,39.276386260986,0.0,0.0,49.984252929688,0.0,0.0,401.358337402344,398.823760986328,404.953826904297,400.297424316406,2025-01-17 18:35:00,17/01/2025 06:35 PM
2025-01-17 18:40,398.967580159505,0.715052485466,88.354921340942,356.855499267578,0.0,39.161422729492,0.0,0.0,50.019477844238,0.0,0.0,398.967580159505,396.45849609375,401.970916748047,398.473327636719,2025-01-17 18:40:00,17/01/2025 06:40 PM
2025-01-17 18:45,,,,,,,,,,,,,,,,2025-01-17 18:45:00,17/01/2025 06:45 PM
2025-01-17 18:50,,,,,,,,,,,,,,,,2025-01-17 18:50:00,17/01/2025 06:50 PM
2025-01-17 18:55,,,,,,,,,,,,,,,,2025-01-17 18:55:00,17/01/2025 06:55 PM
2025-01-17 19:00,,,,,,,,,,,,,,,,2025-01-17 19:00:00,17/01/2025 07:00 PM
2025-01-17 19:05,,,,,,,,,,,,,,,,2025-01-17 19:05:00,17/01/2025 07:05 PM
2025-01-17 19:10,,,,,,,,,,,,,,,,2025-01-17 19:10:00,17/01/2025 07:10 PM
2025-01-17 19:15,,,,,,,,,,,,,,,,2025-01-17 19:15:00,17/01/2025 07:15 PM
2025-01-17 19:20,,,,,,,,,,,,,,,,2025-01-17 19:20:00,17/01/2025 07:20 PM
2025-01-17 19:25,,,,,,,,,,,,,,,,2025-01-17 19:25:00,17/01/2025 07:25 PM
2025-01-17 19:30,,,,,,,,,,,,,,,,2025-01-17 19:30:00,17/01/2025 07:30 PM
2025-01-17 19:35,,,,,,,,,,,,,,,,2025-01-17 19:35:00,17/01/2025 07:35 PM
2025-01-17 19:40,,,,,,,,,,,,,,,,2025-01-17 19:40:00,17/01/2025 07:40 PM
2025-01-17 19:45,,,,,,,,,,,,,,,,2025-01-17 19:45:00,17/01/2025 07:45 PM
2025-01-17 19:50,,,,,,,,,,,,,,,,2025-01-17 19:50:00,17/01/2025 07:50 PM
2025-01-17 19:55,,,,,,,,,,,,,,,,2025-01-17 19:55:00,17/01/2025 07:55 PM
2025-01-17 20:00,,,,,,,,,,,,,,,,2025-01-17 20:00:00,17/01/2025 08:00 PM
2025-01-17 20:05,,,,,,,,,,,,,,,,2025-01-17 20:05:00,17/01/2025 08:05 PM
2025-01-17 20:10,,,,,,,,,,,,,,,,2025-01-17 20:10:00,17/01/2025 08:10 PM
2025-01-17 20:15,,,,,,,,,,,,,,,,2025-01-17 20:15:00,17/01/2025 08:15 PM
2025-01-17 20:20,,,,,,,,,,,,,,,,2025-01-17 20:20:00,17/01/2025 08:20 PM
2025-01-17 20:25,,,,,,,,,,,,,,,,2025-01-17 20:25:00,17/01/2025 08:25 PM
2025-01-17 20:30,,,,,,,,,,,,,,,,2025-01-17 20:30:00,17/01/2025 08:30 PM
2025-01-17 20:35,,,,,,,,,,,,,,,,2025-01-17 20:35:00,17/01/2025 08:35 PM
2025-01-17 20:40,,,,,,,,,,,,,,,,2025-01-17 20:40:00,17/01/2025 08:40 PM
2025-01-17 20:45,,,,,,,,,,,,,,,,2025-01-17 20:45:00,17/01/2025 08:45 PM
2025-01-17 20:50,,,,,,,,,,,,,,,,2025-01-17 20:50:00,17/01/2025 08:50 PM
2025-01-17 20:55,,,,,,,,,,,,,,,,2025-01-17 20:55:00,17/01/2025 08:55 PM
2025-01-17 21:00,,,,,,,,,,,,,,,,2025-01-17 21:00:00,17/01/2025 09:00 PM
2025-01-17 21:05,,,,,,,,,,,,,,,,2025-01-17 21:05:00,17/01/2025 09:05 PM
2025-01-17 21:10,,,,,,,,,,,,,,,,2025-01-17 21:10:00,17/01/2025 09:10 PM
2025-01-17 21:15,,,,,,,,,,,,,,,,2025-01-17 21:15:00,17/01/2025 09:15 PM
2025-01-17 21:20,,,,,,,,,,,,,,,,2025-01-17 21:20:00,17/01/2025 09:20 PM
2025-01-17 21:25,,,,,,,,,,,,,,,,2025-01-17 21:25:00,17/01/2025 09:25 PM
2025-01-17 21:30,,,,,,,,,,,,,,,,2025-01-17 21:30:00,17/01/2025 09:30 PM
2025-01-17 21:35,,,,,,,,,,,,,,,,2025-01-17 21:35:00,17/01/2025 09:35 PM
2025-01-17 21:40,,,,,,,,,,,,,,,,2025-01-17 21:40:00,17/01/2025 09:40 PM
2025-01-17 21:45,,,,,,,,,,,,,,,,2025-01-17 21:45:00,17/01/2025 09:45 PM
2025-01-17 21:50,,,,,,,,,,,,,,,,2025-01-17 21:50:00,17/01/2025 09:50 PM
2025-01-17 21:55,,,,,,,,,,,,,,,,2025-01-17 21:55:00,17/01/2025 09:55 PM
2025-01-17 22:00,,,,,,,,,,,,,,,,2025-01-17 22:00:00,17/01/2025 10:00 PM
2025-01-17 22:05,,,,,,,,,,,,,,,,2025-01-17 22:05:00,17/01/2025 10:05 PM
2025-01-17 22:10,,,,,,,,,,,,,,,,2025-01-17 22:10:00,17/01/2025 10:10 PM
2025-01-17 22:15,,,,,,,,,,,,,,,,2025-01-17 22:15:00,17/01/2025 10:15 PM
2025-01-17 22:20,,,,,,,,,,,,,,,,2025-01-17 22:20:00,17/01/2025 10:20 PM
2025-01-17 22:25,,,,,,,,,,,,,,,,2025-01-17 22:25:00,17/01/2025 10:25 PM
2025-01-17 22:30,,,,,,,,,,,,,,,,2025-01-17 22:30:00,17/01/2025 10:30 PM
2025-01-17 22:35,,,,,,,,,,,,,,,,2025-01-17 22:35:00,17/01/2025 10:35 PM
2025-01-17 22:40,,,,,,,,,,,,,,,,2025-01-17 22:40:00,17/01/2025 10:40 PM
2025-01-17 22:45,,,,,,,,,,,,,,,,2025-01-17 22:45:00,17/01/2025 10:45 PM
2025-01-17 22:50,,,,,,,,,,,,,,,,2025-01-17 22:50:00,17/01/2025 10:50 PM
2025-01-17 22:55,,,,,,,,,,,,,,,,2025-01-17 22:55:00,17/01/2025 10:55 PM
2025-01-17 23:00,,,,,,,,,,,,,,,,2025-01-17 23:00:00,17/01/2025 11:00 PM
2025-01-17 23:05,,,,,,,,,,,,,,,,2025-01-17 23:05:00,17/01/2025 11:05 PM
2025-01-17 23:10,,,,,,,,,,,,,,,,2025-01-17 23:10:00,17/01/2025 11:10 PM
2025-01-17 23:15,,,,,,,,,,,,,,,,2025-01-17 23:15:00,17/01/2025 11:15 PM
2025-01-17 23:20,,,,,,,,,,,,,,,,2025-01-17 23:20:00,17/01/2025 11:20 PM
2025-01-17 23:25,,,,,,,,,,,,,,,,2025-01-17 23:25:00,17/01/2025 11:25 PM
2025-01-17 23:30,,,,,,,,,,,,,,,,2025-01-17 23:30:00,17/01/2025 11:30 PM
2025-01-17 23:35,,,,,,,,,,,,,,,,2025-01-17 23:35:00,17/01/2025 11:35 PM
2025-01-17 23:40,,,,,,,,,,,,,,,,2025-01-17 23:40:00,17/01/2025 11:40 PM
2025-01-17 23:45,,,,,,,,,,,,,,,,2025-01-17 23:45:00,17/01/2025 11:45 PM
2025-01-17 23:50,,,,,,,,,,,,,,,,2025-01-17 23:50:00,17/01/2025 11:50 PM
2025-01-17 23:55,,,,,,,,,,,,,,,,2025-01-17 23:55:00,17/01/2025 11:55 PM
2025-01-18 00:00,,,,,,,,,,,,,,,,2025-01-18 00:00:00,18/01/2025 12:00 AM
2025-01-18 00:05,,,,,,,,,,,,,,,,2025-01-18 00:05:00,18/01/2025 12:05 AM
2025-01-18 00:10,,,,,,,,,,,,,,,,2025-01-18 00:10:00,18/01/2025 12:10 AM
2025-01-18 00:15,,,,,,,,,,,,,,,,2025-01-18 00:15:00,18/01/2025 12:15 AM
2025-01-18 00:20,,,,,,,,,,,,,,,,2025-01-18 00:20:00,18/01/2025 12:20 AM
2025-01-18 00:25,,,,,,,,,,,,,,,,2025-01-18 00:25:00,18/01/2025 12:25 AM
2025-01-18 00:30,,,,,,,,,,,,,,,,2025-01-18 00:30:00,18/01/2025 12:30 AM
2025-01-18 00:35,,,,,,,,,,,,,,,,2025-01-18 00:35:00,18/01/2025 12:35 AM
2025-01-18 00:40,,,,,,,,,,,,,,,,2025-01-18 00:40:00,18/01/2025 12:40 AM
2025-01-18 00:45,,,,,,,,,,,,,,,,2025-01-18 00:45:00,18/01/2025 12:45 AM
2025-01-18 00:50,,,,,,,,,,,,,,,,2025-01-18 00:50:00,18/01/2025 12:50 AM
2025-01-18 00:55,,,,,,,,,,,,,,,,2025-01-18 00:55:00,18/01/2025 12:55 AM
2025-01-18 01:00,,,,,,,,,,,,,,,,2025-01-18 01:00:00,18/01/2025 01:00 AM
2025-01-18 01:05,,,,,,,,,,,,,,,,2025-01-18 01:05:00,18/01/2025 01:05 AM
2025-01-18 01:10,,,,,,,,,,,,,,,,2025-01-18 01:10:00,18/01/2025 01:10 AM
2025-01-18 01:15,,,,,,,,,,,,,,,,2025-01-18 01:15:00,18/01/2025 01:15 AM
2025-01-18 01:20,,,,,,,,,,,,,,,,2025-01-18 01:20:00,18/01/2025 01:20 AM
2025-01-18 01:25,,,,,,,,,,,,,,,,2025-01-18 01:25:00,18/01/2025 01:25 AM
2025-01-18 01:30,,,,,,,,,,,,,,,,2025-01-18 01:30:00,18/01/2025 01:30 AM
2025-01-18 01:35,,,,,,,,,,,,,,,,2025-01-18 01:35:00,18/01/2025 01:35 AM
2025-01-18 01:40,,,,,,,,,,,,,,,,2025-01-18 01:40:00,18/01/2025 01:40 AM
2025-01-18 01:45,,,,,,,,,,,,,,,,2025-01-18 01:45:00,18/01/2025 01:45 AM
2025-01-18 01:50,,,,,,,,,,,,,,,,2025-01-18 01:50:00,18/01/2025 01:50 AM
2025-01-18 01:55,,,,,,,,,,,,,,,,2025-01-18 01:55:00,18/01/2025 01:55 AM
2025-01-18 02:00,,,,,,,,,,,,,,,,2025-01-18 02:00:00,18/01/2025 02:00 AM
2025-01-18 02:05,,,,,,,,,,,,,,,,2025-01-18 02:05:00,18/01/2025 02:05 AM
2025-01-18 02:10,,,,,,,,,,,,,,,,2025-01-18 02:10:00,18/01/2025 02:10 AM
2025-01-18 02:15,,,,,,,,,,,,,,,,2025-01-18 02:15:00,18/01/2025 02:15 AM
2025-01-18 02:20,,,,,,,,,,,,,,,,2025-01-18 02:20:00,18/01/2025 02:20 AM
2025-01-18 02:25,,,,,,,,,,,,,,,,2025-01-18 02:25:00,18/01/2025 02:25 AM
2025-01-18 02:30,,,,,,,,,,,,,,,,2025-01-18 02:30:00,18/01/2025 02:30 AM
2025-01-18 02:35,,,,,,,,,,,,,,,,2025-01-18 02:35:00,18/01/2025 02:35 AM
2025-01-18 02:40,,,,,,,,,,,,,,,,2025-01-18 02:40:00,18/01/2025 02:40 AM
2025-01-18 02:45,,,,,,,,,,,,,,,,2025-01-18 02:45:00,18/01/2025 02:45 AM
2025-01-18 02:50,,,,,,,,,,,,,,,,2025-01-18 02:50:00,18/01/2025 02:50 AM
2025-01-18 02:55,,,,,,,,,,,,,,,,2025-01-18 02:55:00,18/01/2025 02:55 AM
2025-01-18 03:00,,,,,,,,,,,,,,,,2025-01-18 03:00:00,18/01/2025 03:00 AM
2025-01-18 03:05,,,,,,,,,,,,,,,,2025-01-18 03:05:00,18/01/2025 03:05 AM
2025-01-18 03:10,,,,,,,,,,,,,,,,2025-01-18 03:10:00,18/01/2025 03:10 AM
2025-01-18 03:15,,,,,,,,,,,,,,,,2025-01-18 03:15:00,18/01/2025 03:15 AM
2025-01-18 03:20,,,,,,,,,,,,,,,,2025-01-18 03:20:00,18/01/2025 03:20 AM
2025-01-18 03:25,,,,,,,,,,,,,,,,2025-01-18 03:25:00,18/01/2025 03:25 AM
2025-01-18 03:30,,,,,,,,,,,,,,,,2025-01-18 03:30:00,18/01/2025 03:30 AM
2025-01-18 03:35,,,,,,,,,,,,,,,,2025-01-18 03:35:00,18/01/2025 03:35 AM
2025-01-18 03:40,,,,,,,,,,,,,,,,2025-01-18 03:40:00,18/01/2025 03:40 AM
2025-01-18 03:45,,,,,,,,,,,,,,,,2025-01-18 03:45:00,18/01/2025 03:45 AM
2025-01-18 03:50,,,,,,,,,,,,,,,,2025-01-18 03:50:00,18/01/2025 03:50 AM
2025-01-18 03:55,,,,,,,,,,,,,,,,2025-01-18 03:55:00,18/01/2025 03:55 AM
2025-01-18 04:00,,,,,,,,,,,,,,,,2025-01-18 04:00:00,18/01/2025 04:00 AM
2025-01-18 04:05,,,,,,,,,,,,,,,,2025-01-18 04:05:00,18/01/2025 04:05 AM
2025-01-18 04:10,,,,,,,,,,,,,,,,2025-01-18 04:10:00,18/01/2025 04:10 AM
2025-01-18 04:15,,,,,,,,,,,,,,,,2025-01-18 04:15:00,18/01/2025 04:15 AM
2025-01-18 04:20,,,,,,,,,,,,,,,,2025-01-18 04:20:00,18/01/2025 04:20 AM
2025-01-18 04:25,,,,,,,,,,,,,,,,2025-01-18 04:25:00,18/01/2025 04:25 AM
2025-01-18 04:30,,,,,,,,,,,,,,,,2025-01-18 04:30:00,18/01/2025 04:30 AM
2025-01-18 04:35,,,,,,,,,,,,,,,,2025-01-18 04:35:00,18/01/2025 04:35 AM
2025-01-18 04:40,,,,,,,,,,,,,,,,2025-01-18 04:40:00,18/01/2025 04:40 AM
2025-01-18 04:45,,,,,,,,,,,,,,,,2025-01-18 04:45:00,18/01/2025 04:45 AM
2025-01-18 04:50,,,,,,,,,,,,,,,,2025-01-18 04:50:00,18/01/2025 04:50 AM
2025-01-18 04:55,,,,,,,,,,,,,,,,2025-01-18 04:55:00,18/01/2025 04:55 AM
2025-01-18 05:00,,,,,,,,,,,,,,,,2025-01-18 05:00:00,18/01/2025 05:00 AM
2025-01-18 05:05,,,,,,,,,,,,,,,,2025-01-18 05:05:00,18/01/2025 05:05 AM
2025-01-18 05:10,,,,,,,,,,,,,,,,2025-01-18 05:10:00,18/01/2025 05:10 AM
2025-01-18 05:15,,,,,,,,,,,,,,,,2025-01-18 05:15:00,18/01/2025 05:15 AM
2025-01-18 05:20,,,,,,,,,,,,,,,,2025-01-18 05:20:00,18/01/2025 05:20 AM
2025-01-18 05:25,,,,,,,,,,,,,,,,2025-01-18 05:25:00,18/01/2025 05:25 AM
2025-01-18 05:30,,,,,,,,,,,,,,,,2025-01-18 05:30:00,18/01/2025 05:30 AM
2025-01-18 05:35,,,,,,,,,,,,,,,,2025-01-18 05:35:00,18/01/2025 05:35 AM
2025-01-18 05:40,,,,,,,,,,,,,,,,2025-01-18 05:40:00,18/01/2025 05:40 AM
2025-01-18 05:45,,,,,,,,,,,,,,,,2025-01-18 05:45:00,18/01/2025 05:45 AM
2025-01-18 05:50,,,,,,,,,,,,,,,,2025-01-18 05:50:00,18/01/2025 05:50 AM
2025-01-18 05:55,,,,,,,,,,,,,,,,2025-01-18 05:55:00,18/01/2025 05:55 AM
2025-01-18 06:00,,,,,,,,,,,,,,,,2025-01-18 06:00:00,18/01/2025 06:00 AM
2025-01-18 06:05,,,,,,,,,,,,,,,,2025-01-18 06:05:00,18/01/2025 06:05 AM
2025-01-18 06:10,,,,,,,,,,,,,,,,2025-01-18 06:10:00,18/01/2025 06:10 AM
2025-01-18 06:15,,,,,,,,,,,,,,,,2025-01-18 06:15:00,18/01/2025 06:15 AM
2025-01-18 06:20,,,,,,,,,,,,,,,,2025-01-18 06:20:00,18/01/2025 06:20 AM
2025-01-18 06:25,,,,,,,,,,,,,,,,2025-01-18 06:25:00,18/01/2025 06:25 AM
2025-01-18 06:30,,,,,,,,,,,,,,,,2025-01-18 06:30:00,18/01/2025 06:30 AM
2025-01-18 06:35,,,,,,,,,,,,,,,,2025-01-18 06:35:00,18/01/2025 06:35 AM
2025-01-18 06:40,,,,,,,,,,,,,,,,2025-01-18 06:40:00,18/01/2025 06:40 AM
2025-01-18 06:45,,,,,,,,,,,,,,,,2025-01-18 06:45:00,18/01/2025 06:45 AM
2025-01-18 06:50,,,,,,,,,,,,,,,,2025-01-18 06:50:00,18/01/2025 06:50 AM
2025-01-18 06:55,,,,,,,,,,,,,,,,2025-01-18 06:55:00,18/01/2025 06:55 AM
2025-01-18 07:00,,,,,,,,,,,,,,,,2025-01-18 07:00:00,18/01/2025 07:00 AM
2025-01-18 07:05,,,,,,,,,,,,,,,,2025-01-18 07:05:00,18/01/2025 07:05 AM
2025-01-18 07:10,,,,,,,,,,,,,,,,2025-01-18 07:10:00,18/01/2025 07:10 AM
2025-01-18 07:15,,,,,,,,,,,,,,,,2025-01-18 07:15:00,18/01/2025 07:15 AM
2025-01-18 07:20,,,,,,,,,,,,,,,,2025-01-18 07:20:00,18/01/2025 07:20 AM
2025-01-18 07:25,,,,,,,,,,,,,,,,2025-01-18 07:25:00,18/01/2025 07:25 AM
2025-01-18 07:30,,,,,,,,,,,,,,,,2025-01-18 07:30:00,18/01/2025 07:30 AM
2025-01-18 07:35,,,,,,,,,,,,,,,,2025-01-18 07:35:00,18/01/2025 07:35 AM
2025-01-18 07:40,,,,,,,,,,,,,,,,2025-01-18 07:40:00,18/01/2025 07:40 AM
2025-01-18 07:45,,,,,,,,,,,,,,,,2025-01-18 07:45:00,18/01/2025 07:45 AM
2025-01-18 07:50,,,,,,,,,,,,,,,,2025-01-18 07:50:00,18/01/2025 07:50 AM
2025-01-18 07:55,,,,,,,,,,,,,,,,2025-01-18 07:55:00,18/01/2025 07:55 AM
2025-01-18 08:00,,,,,,,,,,,,,,,,2025-01-18 08:00:00,18/01/2025 08:00 AM
2025-01-18 08:05,,,,,,,,,,,,,,,,2025-01-18 08:05:00,18/01/2025 08:05 AM
2025-01-18 08:10,405.001597086588,6.125164031982,4518.03381347656,593.158121744792,0.0,36.596183776855,1.344000000012,4280.3837890625,49.887672424316,1.344000000012,4280.3837890625,405.001597086588,403.618286132812,407.226531982422,404.159973144531,2025-01-18 08:10:00,18/01/2025 08:10 AM
2025-01-18 08:15,400.448547363281,7.392220497131,5430.61962890625,609.585774739583,0.0,36.247374216715,0.328000000009,5093.95703125,49.944549560547,0.328000000009,5093.95703125,400.448547363281,397.87158203125,402.525085449219,400.948974609375,2025-01-18 08:15:00,18/01/2025 08:15 AM
2025-01-18 08:20,401.77739461263,8.060227394104,5926.25610351563,615.234659830729,0.0,36.326838175456,0.456000000006,5574.90869140625,49.973609924316,0.456000000006,5574.90869140625,401.77739461263,399.859008789062,404.781433105469,400.691741943359,2025-01-18 08:20:00,18/01/2025 08:20 AM
2025-01-18 08:25,401.290771484375,8.424879074097,6174.8349609375,614.866678873698,0.0,36.438407897949,0.479999999981,5841.1142578125,50.024150848389,0.479999999981,5841.1142578125,401.290771484375,399.824432373047,403.359436035156,400.688446044922,2025-01-18 08:25:00,18/01/2025 08:25 AM
2025-01-18 08:30,399.02533976237,8.342059135437,6083.5556640625,613.884480794271,0.0,36.496520996094,0.472000000009,5743.65283203125,50.037055969238,0.472000000009,5743.65283203125,399.02533976237,397.800109863281,401.318878173828,397.95703125,2025-01-18 08:30:00,18/01/2025 08:30 AM
2025-01-18 08:35,410.139292399088,11.953828811646,8880.3994140625,621.708435058594,0.0,37.057132720947,0.567999999999,8468.3232421875,49.963039398193,0.567999999999,8468.3232421875,410.139292399088,409.110931396484,412.359313964844,408.947631835938,2025-01-18 08:35:00,18/01/2025 08:35 AM
2025-01-18 08:40,401.040557861328,12.427960395813,9017.05224609375,620.108561197917,0.0,37.702761332194,0.712,8618.8837890625,50.036773681641,0.712,8618.8837890625,401.040557861328,400.210784912109,402.168365478516,400.742523193359,2025-01-18 08:40:00,18/01/2025 08:40 AM
2025-01-18 08:45,400.294372558594,17.275064468384,12397.6848144531,625.789143880208,0.0,38.899340311686,0.872000000003,11939.951171875,50.047805786133,0.872000000003,11939.951171875,400.294372558594,398.759368896484,401.569885253906,400.553863525391,2025-01-18 08:45:00,18/01/2025 08:45 AM
2025-01-18 08:50,403.127044677734,19.374891281128,13981.7211914063,623.272338867188,0.0,39.917380015055,0.983999999997,13515.84375,50.041687011719,0.983999999997,13515.84375,403.127044677734,401.450469970703,404.87255859375,403.05810546875,2025-01-18 08:50:00,18/01/2025 08:50 AM
2025-01-18 08:55,405.391265869141,22.462732315063,16256.8422851563,621.34228515625,0.0,41.396980285645,1.215999999986,15736.525390625,50.06079864502,1.215999999986,15736.525390625,405.391265869141,404.469451904297,407.517944335938,404.186401367188,2025-01-18 08:55:00,18/01/2025 08:55 AM
2025-01-18 09:00,403.381693522135,24.129970550537,17214.1162109375,584.584025065104,0.0,42.580642700195,1.328000000009,16845.734375,50.069847106934,1.328000000009,16845.734375,403.381693522135,402.738098144531,405.264190673828,402.142791748047,2025-01-18 09:00:00,18/01/2025 09:00 AM
2025-01-18 09:05,404.010365804036,22.82160949707,16580.3120117188,572.671569824219,0.0,43.213456471761,1.399999999994,15939.185546875,49.930274963379,1.399999999994,15939.185546875,404.010365804036,403.107208251953,405.263549804688,403.660339355469,2025-01-18 09:05:00,18/01/2025 09:05 AM
2025-01-18 09:10,403.816680908203,22.385988235474,16290.3959960938,568.940673828125,0.0,43.403891245524,1.279999999999,15631.54296875,50.035831451416,1.279999999999,15631.54296875,403.816680908203,402.600280761719,405.437774658203,403.411987304688,2025-01-18 09:10:00,18/01/2025 09:10 AM
